yearID,teamID,franchID,lgID,name,W,L,G,W_pct,canonical_franchise,is_relocated_franchise,relocation_year,pre_relocation,post_relocation,years_since_relocation,relocation_era
1978,SFN,SFG,NL,San Francisco Giants,89,73,162,0.549,SFG,True,1958,False,True,20,none
1979,SFN,SFG,NL,San Francisco Giants,71,91,162,0.438,SFG,True,1958,False,True,21,none
1980,SFN,SFG,NL,San Francisco Giants,75,86,161,0.466,SFG,True,1958,False,True,22,none
1981,SFN,SFG,NL,San Francisco Giants,56,55,111,0.505,SFG,True,1958,False,True,23,none
1982,SFN,SFG,NL,San Francisco Giants,87,75,162,0.537,SFG,True,1958,False,True,24,none
1983,SFN,SFG,NL,San Francisco Giants,79,83,162,0.488,SFG,True,1958,False,True,25,none
1984,SFN,SFG,NL,San Francisco Giants,66,96,162,0.407,SFG,True,1958,False,True,26,none
1985,SFN,SFG,NL,San Francisco Giants,62,100,162,0.383,SFG,True,1958,False,True,27,none
1986,SFN,SFG,NL,San Francisco Giants,83,79,162,0.512,SFG,True,1958,False,True,28,none
1987,SFN,SFG,NL,San Francisco Giants,90,72,162,0.556,SFG,True,1958,False,True,29,none
1988,SFN,SFG,NL,San Francisco Giants,83,79,162,0.512,SFG,True,1958,False,True,30,none
1989,SFN,SFG,NL,San Francisco Giants,92,70,162,0.568,SFG,True,1958,False,True,31,none
1990,SFN,SFG,NL,San Francisco Giants,85,77,162,0.525,SFG,True,1958,False,True,32,none
1991,SFN,SFG,NL,San Francisco Giants,75,87,162,0.463,SFG,True,1958,False,True,33,none
1992,SFN,SFG,NL,San Francisco Giants,72,90,162,0.444,SFG,True,1958,False,True,34,none
1993,SFN,SFG,NL,San Francisco Giants,103,59,162,0.636,SFG,True,1958,False,True,35,none
1994,SFN,SFG,NL,San Francisco Giants,55,60,115,0.478,SFG,True,1958,False,True,36,none
1995,SFN,SFG,NL,San Francisco Giants,67,77,144,0.465,SFG,True,1958,False,True,37,none
1996,SFN,SFG,NL,San Francisco Giants,68,94,162,0.42,SFG,True,1958,False,True,38,none
1997,SFN,SFG,NL,San Francisco Giants,90,72,162,0.556,SFG,True,1958,False,True,39,none
1998,SFN,SFG,NL,San Francisco Giants,89,74,163,0.546,SFG,True,1958,False,True,40,none
1999,SFN,SFG,NL,San Francisco Giants,86,76,162,0.531,SFG,True,1958,False,True,41,none
2000,SFN,SFG,NL,San Francisco Giants,97,65,162,0.599,SFG,True,1958,False,True,42,none
2001,SFN,SFG,NL,San Francisco Giants,90,72,162,0.556,SFG,True,1958,False,True,43,none
2002,SFN,SFG,NL,San Francisco Giants,95,66,161,0.59,SFG,True,1958,False,True,44,none
2003,SFN,SFG,NL,San Francisco Giants,100,61,161,0.621,SFG,True,1958,False,True,45,none
2004,SFN,SFG,NL,San Francisco Giants,91,71,162,0.562,SFG,True,1958,False,True,46,none
2005,SFN,SFG,NL,San Francisco Giants,75,87,162,0.463,SFG,True,1958,False,True,47,none
2006,SFN,SFG,NL,San Francisco Giants,76,85,161,0.472,SFG,True,1958,False,True,48,none
2007,SFN,SFG,NL,San Francisco Giants,71,91,162,0.438,SFG,True,1958,False,True,49,none
2008,SFN,SFG,NL,San Francisco Giants,72,90,162,0.444,SFG,True,1958,False,True,50,none
2009,SFN,SFG,NL,San Francisco Giants,88,74,162,0.543,SFG,True,1958,False,True,51,none
2010,SFN,SFG,NL,San Francisco Giants,92,70,162,0.568,SFG,True,1958,False,True,52,none
2011,SFN,SFG,NL,San Francisco Giants,86,76,162,0.531,SFG,True,1958,False,True,53,none
2012,SFN,SFG,NL,San Francisco Giants,94,68,162,0.58,SFG,True,1958,False,True,54,none
2013,SFN,SFG,NL,San Francisco Giants,76,86,162,0.469,SFG,True,1958,False,True,55,none
2014,SFN,SFG,NL,San Francisco Giants,88,74,162,0.543,SFG,True,1958,False,True,56,none
2015,SFN,SFG,NL,San Francisco Giants,84,78,162,0.519,SFG,True,1958,False,True,57,none
2016,SFN,SFG,NL,San Francisco Giants,87,75,162,0.537,SFG,True,1958,False,True,58,none
2017,SFN,SFG,NL,San Francisco Giants,64,98,162,0.395,SFG,True,1958,False,True,59,none
2018,SFN,SFG,NL,San Francisco Giants,73,89,162,0.451,SFG,True,1958,False,True,60,none
2019,SFN,SFG,NL,San Francisco Giants,77,85,162,0.475,SFG,True,1958,False,True,61,none
2020,SFN,SFG,NL,San Francisco Giants,29,31,60,0.483,SFG,True,1958,False,True,62,none
2021,SFN,SFG,NL,San Francisco Giants,107,55,162,0.66,SFG,True,1958,False,True,63,none
2022,SFN,SFG,NL,San Francisco Giants,81,81,162,0.5,SFG,True,1958,False,True,64,none
2023,SFN,SFG,NL,San Francisco Giants,79,83,162,0.488,SFG,True,1958,False,True,65,none
2024,SFN,SFG,NL,San Francisco Giants,80,82,162,0.494,SFG,True,1958,False,True,66,none
1882,SL4,STL,AA,St. Louis Brown Stockings,37,43,80,0.462,STL,False,,False,False,,none
1883,SL4,STL,AA,St. Louis Browns,65,33,98,0.663,STL,False,,False,False,,none
1884,SL4,STL,AA,St. Louis Browns,67,40,107,0.626,STL,False,,False,False,,none
1885,SL4,STL,AA,St. Louis Browns,79,33,112,0.705,STL,False,,False,False,,none
1886,SL4,STL,AA,St. Louis Browns,93,46,139,0.669,STL,False,,False,False,,none
1887,SL4,STL,AA,St. Louis Browns,95,40,135,0.704,STL,False,,False,False,,none
1888,SL4,STL,AA,St. Louis Browns,92,43,135,0.681,STL,False,,False,False,,none
1889,SL4,STL,AA,St. Louis Browns,90,45,135,0.667,STL,False,,False,False,,none
1890,SL4,STL,AA,St. Louis Browns,77,58,135,0.57,STL,False,,False,False,,none
1891,SL4,STL,AA,St. Louis Browns,85,51,136,0.625,STL,False,,False,False,,none
1892,SLN,STL,NL,St. Louis Browns,56,94,150,0.373,STL,False,,False,False,,none
1893,SLN,STL,NL,St. Louis Browns,57,75,132,0.432,STL,False,,False,False,,none
1894,SLN,STL,NL,St. Louis Browns,56,76,132,0.424,STL,False,,False,False,,none
1895,SLN,STL,NL,St. Louis Browns,39,92,131,0.298,STL,False,,False,False,,none
1896,SLN,STL,NL,St. Louis Browns,40,90,130,0.308,STL,False,,False,False,,none
1897,SLN,STL,NL,St. Louis Browns,29,102,131,0.221,STL,False,,False,False,,none
1898,SLN,STL,NL,St. Louis Browns,39,111,150,0.26,STL,False,,False,False,,none
1899,SLN,STL,NL,St. Louis Perfectos,84,67,151,0.556,STL,False,,False,False,,none
1900,SLN,STL,NL,St. Louis Cardinals,65,75,140,0.464,STL,False,,False,False,,none
1901,SLN,STL,NL,St. Louis Cardinals,76,64,140,0.543,STL,False,,False,False,,none
1902,SLN,STL,NL,St. Louis Cardinals,56,78,134,0.418,STL,False,,False,False,,none
1903,SLN,STL,NL,St. Louis Cardinals,43,94,137,0.314,STL,False,,False,False,,none
1904,SLN,STL,NL,St. Louis Cardinals,75,79,154,0.487,STL,False,,False,False,,none
1905,SLN,STL,NL,St. Louis Cardinals,58,96,154,0.377,STL,False,,False,False,,none
1906,SLN,STL,NL,St. Louis Cardinals,52,98,150,0.347,STL,False,,False,False,,none
1907,SLN,STL,NL,St. Louis Cardinals,52,101,153,0.34,STL,False,,False,False,,none
1908,SLN,STL,NL,St. Louis Cardinals,49,105,154,0.318,STL,False,,False,False,,none
1909,SLN,STL,NL,St. Louis Cardinals,54,98,152,0.355,STL,False,,False,False,,none
1910,SLN,STL,NL,St. Louis Cardinals,63,90,153,0.412,STL,False,,False,False,,none
1911,SLN,STL,NL,St. Louis Cardinals,75,74,149,0.503,STL,False,,False,False,,none
1912,SLN,STL,NL,St. Louis Cardinals,63,90,153,0.412,STL,False,,False,False,,none
1913,SLN,STL,NL,St. Louis Cardinals,51,99,150,0.34,STL,False,,False,False,,none
1914,SLN,STL,NL,St. Louis Cardinals,81,72,153,0.529,STL,False,,False,False,,none
1915,SLN,STL,NL,St. Louis Cardinals,72,81,153,0.471,STL,False,,False,False,,none
1916,SLN,STL,NL,St. Louis Cardinals,60,93,153,0.392,STL,False,,False,False,,none
1917,SLN,STL,NL,St. Louis Cardinals,82,70,152,0.539,STL,False,,False,False,,none
1918,SLN,STL,NL,St. Louis Cardinals,51,78,129,0.395,STL,False,,False,False,,none
1919,SLN,STL,NL,St. Louis Cardinals,54,83,137,0.394,STL,False,,False,False,,none
1920,SLN,STL,NL,St. Louis Cardinals,75,79,154,0.487,STL,False,,False,False,,none
1921,SLN,STL,NL,St. Louis Cardinals,87,66,153,0.569,STL,False,,False,False,,none
1922,SLN,STL,NL,St. Louis Cardinals,85,69,154,0.552,STL,False,,False,False,,none
1923,SLN,STL,NL,St. Louis Cardinals,79,74,153,0.516,STL,False,,False,False,,none
1924,SLN,STL,NL,St. Louis Cardinals,65,89,154,0.422,STL,False,,False,False,,none
1925,SLN,STL,NL,St. Louis Cardinals,77,76,153,0.503,STL,False,,False,False,,none
1926,SLN,STL,NL,St. Louis Cardinals,89,65,154,0.578,STL,False,,False,False,,none
1927,SLN,STL,NL,St. Louis Cardinals,92,61,153,0.601,STL,False,,False,False,,none
1928,SLN,STL,NL,St. Louis Cardinals,95,59,154,0.617,STL,False,,False,False,,none
1929,SLN,STL,NL,St. Louis Cardinals,78,74,152,0.513,STL,False,,False,False,,none
1930,SLN,STL,NL,St. Louis Cardinals,92,62,154,0.597,STL,False,,False,False,,none
1931,SLN,STL,NL,St. Louis Cardinals,101,53,154,0.656,STL,False,,False,False,,none
1932,SLN,STL,NL,St. Louis Cardinals,72,82,154,0.468,STL,False,,False,False,,none
1933,SLN,STL,NL,St. Louis Cardinals,82,71,153,0.536,STL,False,,False,False,,none
1934,SLN,STL,NL,St. Louis Cardinals,95,58,153,0.621,STL,False,,False,False,,none
1935,SLN,STL,NL,St. Louis Cardinals,96,58,154,0.623,STL,False,,False,False,,none
1936,SLN,STL,NL,St. Louis Cardinals,87,67,154,0.565,STL,False,,False,False,,none
1937,SLN,STL,NL,St. Louis Cardinals,81,73,154,0.526,STL,False,,False,False,,none
1938,SLN,STL,NL,St. Louis Cardinals,71,80,151,0.47,STL,False,,False,False,,none
1939,SLN,STL,NL,St. Louis Cardinals,92,61,153,0.601,STL,False,,False,False,,none
1940,SLN,STL,NL,St. Louis Cardinals,84,69,153,0.549,STL,False,,False,False,,none
1941,SLN,STL,NL,St. Louis Cardinals,97,56,153,0.634,STL,False,,False,False,,none
1942,SLN,STL,NL,St. Louis Cardinals,106,48,154,0.688,STL,False,,False,False,,none
1943,SLN,STL,NL,St. Louis Cardinals,105,49,154,0.682,STL,False,,False,False,,none
1944,SLN,STL,NL,St. Louis Cardinals,105,49,154,0.682,STL,False,,False,False,,none
1945,SLN,STL,NL,St. Louis Cardinals,95,59,154,0.617,STL,False,,False,False,,none
1946,SLN,STL,NL,St. Louis Cardinals,98,58,156,0.628,STL,False,,False,False,,none
1947,SLN,STL,NL,St. Louis Cardinals,89,65,154,0.578,STL,False,,False,False,,none
1948,SLN,STL,NL,St. Louis Cardinals,85,69,154,0.552,STL,False,,False,False,,none
1949,SLN,STL,NL,St. Louis Cardinals,96,58,154,0.623,STL,False,,False,False,,none
1950,SLN,STL,NL,St. Louis Cardinals,78,75,153,0.51,STL,False,,False,False,,none
1951,SLN,STL,NL,St. Louis Cardinals,81,73,154,0.526,STL,False,,False,False,,none
1952,SLN,STL,NL,St. Louis Cardinals,88,66,154,0.571,STL,False,,False,False,,none
1953,SLN,STL,NL,St. Louis Cardinals,83,71,154,0.539,STL,False,,False,False,,none
1954,SLN,STL,NL,St. Louis Cardinals,72,82,154,0.468,STL,False,,False,False,,none
1955,SLN,STL,NL,St. Louis Cardinals,68,86,154,0.442,STL,False,,False,False,,none
1956,SLN,STL,NL,St. Louis Cardinals,76,78,154,0.494,STL,False,,False,False,,none
1957,SLN,STL,NL,St. Louis Cardinals,87,67,154,0.565,STL,False,,False,False,,none
1958,SLN,STL,NL,St. Louis Cardinals,72,82,154,0.468,STL,False,,False,False,,none
1959,SLN,STL,NL,St. Louis Cardinals,71,83,154,0.461,STL,False,,False,False,,none
1960,SLN,STL,NL,St. Louis Cardinals,86,68,154,0.558,STL,False,,False,False,,none
1961,SLN,STL,NL,St. Louis Cardinals,80,74,154,0.519,STL,False,,False,False,,none
1962,SLN,STL,NL,St. Louis Cardinals,84,78,162,0.519,STL,False,,False,False,,none
1963,SLN,STL,NL,St. Louis Cardinals,93,69,162,0.574,STL,False,,False,False,,none
1964,SLN,STL,NL,St. Louis Cardinals,93,69,162,0.574,STL,False,,False,False,,none
1965,SLN,STL,NL,St. Louis Cardinals,80,81,161,0.497,STL,False,,False,False,,none
1966,SLN,STL,NL,St. Louis Cardinals,83,79,162,0.512,STL,False,,False,False,,none
1967,SLN,STL,NL,St. Louis Cardinals,101,60,161,0.627,STL,False,,False,False,,none
1968,SLN,STL,NL,St. Louis Cardinals,97,65,162,0.599,STL,False,,False,False,,none
1969,SLN,STL,NL,St. Louis Cardinals,87,75,162,0.537,STL,False,,False,False,,none
1970,SLN,STL,NL,St. Louis Cardinals,76,86,162,0.469,STL,False,,False,False,,none
1971,SLN,STL,NL,St. Louis Cardinals,90,72,162,0.556,STL,False,,False,False,,none
1972,SLN,STL,NL,St. Louis Cardinals,75,81,156,0.481,STL,False,,False,False,,none
1973,SLN,STL,NL,St. Louis Cardinals,81,81,162,0.5,STL,False,,False,False,,none
1974,SLN,STL,NL,St. Louis Cardinals,86,75,161,0.534,STL,False,,False,False,,none
1975,SLN,STL,NL,St. Louis Cardinals,82,80,162,0.506,STL,False,,False,False,,none
1976,SLN,STL,NL,St. Louis Cardinals,72,90,162,0.444,STL,False,,False,False,,none
1977,SLN,STL,NL,St. Louis Cardinals,83,79,162,0.512,STL,False,,False,False,,none
1978,SLN,STL,NL,St. Louis Cardinals,69,93,162,0.426,STL,False,,False,False,,none
1979,SLN,STL,NL,St. Louis Cardinals,86,76,162,0.531,STL,False,,False,False,,none
1980,SLN,STL,NL,St. Louis Cardinals,74,88,162,0.457,STL,False,,False,False,,none
1981,SLN,STL,NL,St. Louis Cardinals,59,43,102,0.578,STL,False,,False,False,,none
1982,SLN,STL,NL,St. Louis Cardinals,92,70,162,0.568,STL,False,,False,False,,none
1983,SLN,STL,NL,St. Louis Cardinals,79,83,162,0.488,STL,False,,False,False,,none
1984,SLN,STL,NL,St. Louis Cardinals,84,78,162,0.519,STL,False,,False,False,,none
1985,SLN,STL,NL,St. Louis Cardinals,101,61,162,0.623,STL,False,,False,False,,none
1986,SLN,STL,NL,St. Louis Cardinals,79,82,161,0.491,STL,False,,False,False,,none
1987,SLN,STL,NL,St. Louis Cardinals,95,67,162,0.586,STL,False,,False,False,,none
1988,SLN,STL,NL,St. Louis Cardinals,76,86,162,0.469,STL,False,,False,False,,none
1989,SLN,STL,NL,St. Louis Cardinals,86,76,162,0.531,STL,False,,False,False,,none
1990,SLN,STL,NL,St. Louis Cardinals,70,92,162,0.432,STL,False,,False,False,,none
1991,SLN,STL,NL,St. Louis Cardinals,84,78,162,0.519,STL,False,,False,False,,none
1992,SLN,STL,NL,St. Louis Cardinals,83,79,162,0.512,STL,False,,False,False,,none
1993,SLN,STL,NL,St. Louis Cardinals,87,75,162,0.537,STL,False,,False,False,,none
1994,SLN,STL,NL,St. Louis Cardinals,53,61,114,0.465,STL,False,,False,False,,none
1995,SLN,STL,NL,St. Louis Cardinals,62,81,143,0.434,STL,False,,False,False,,none
1996,SLN,STL,NL,St. Louis Cardinals,88,74,162,0.543,STL,False,,False,False,,none
1997,SLN,STL,NL,St. Louis Cardinals,73,89,162,0.451,STL,False,,False,False,,none
1998,SLN,STL,NL,St. Louis Cardinals,83,79,162,0.512,STL,False,,False,False,,none
1999,SLN,STL,NL,St. Louis Cardinals,75,86,161,0.466,STL,False,,False,False,,none
2000,SLN,STL,NL,St. Louis Cardinals,95,67,162,0.586,STL,False,,False,False,,none
2001,SLN,STL,NL,St. Louis Cardinals,93,69,162,0.574,STL,False,,False,False,,none
2002,SLN,STL,NL,St. Louis Cardinals,97,65,162,0.599,STL,False,,False,False,,none
2003,SLN,STL,NL,St. Louis Cardinals,85,77,162,0.525,STL,False,,False,False,,none
2004,SLN,STL,NL,St. Louis Cardinals,105,57,162,0.648,STL,False,,False,False,,none
2005,SLN,STL,NL,St. Louis Cardinals,100,62,162,0.617,STL,False,,False,False,,none
2006,SLN,STL,NL,St. Louis Cardinals,83,78,161,0.516,STL,False,,False,False,,none
2007,SLN,STL,NL,St. Louis Cardinals,78,84,162,0.481,STL,False,,False,False,,none
2008,SLN,STL,NL,St. Louis Cardinals,86,76,162,0.531,STL,False,,False,False,,none
2009,SLN,STL,NL,St. Louis Cardinals,91,71,162,0.562,STL,False,,False,False,,none
2010,SLN,STL,NL,St. Louis Cardinals,86,76,162,0.531,STL,False,,False,False,,none
2011,SLN,STL,NL,St. Louis Cardinals,90,72,162,0.556,STL,False,,False,False,,none
2012,SLN,STL,NL,St. Louis Cardinals,88,74,162,0.543,STL,False,,False,False,,none
2013,SLN,STL,NL,St. Louis Cardinals,97,65,162,0.599,STL,False,,False,False,,none
2014,SLN,STL,NL,St. Louis Cardinals,90,72,162,0.556,STL,False,,False,False,,none
2015,SLN,STL,NL,St. Louis Cardinals,100,62,162,0.617,STL,False,,False,False,,none
2016,SLN,STL,NL,St. Louis Cardinals,86,76,162,0.531,STL,False,,False,False,,none
2017,SLN,STL,NL,St. Louis Cardinals,83,79,162,0.512,STL,False,,False,False,,none
2018,SLN,STL,NL,St. Louis Cardinals,88,74,162,0.543,STL,False,,False,False,,none
2019,SLN,STL,NL,St. Louis Cardinals,91,71,162,0.562,STL,False,,False,False,,none
2020,SLN,STL,NL,St. Louis Cardinals,30,28,58,0.517,STL,False,,False,False,,none
2021,SLN,STL,NL,St. Louis Cardinals,90,72,162,0.556,STL,False,,False,False,,none
2022,SLN,STL,NL,St. Louis Cardinals,93,69,162,0.574,STL,False,,False,False,,none
2023,SLN,STL,NL,St. Louis Cardinals,71,91,162,0.438,STL,False,,False,False,,none
2024,SLN,STL,NL,St. Louis Cardinals,83,79,162,0.512,STL,False,,False,False,,none
1998,TBA,TBD,AL,Tampa Bay Devil Rays,63,99,162,0.389,TBD,False,,False,False,,none
1999,TBA,TBD,AL,Tampa Bay Devil Rays,69,93,162,0.426,TBD,False,,False,False,,none
2000,TBA,TBD,AL,Tampa Bay Devil Rays,69,92,161,0.429,TBD,False,,False,False,,none
2001,TBA,TBD,AL,Tampa Bay Devil Rays,62,100,162,0.383,TBD,False,,False,False,,none
2002,TBA,TBD,AL,Tampa Bay Devil Rays,55,106,161,0.342,TBD,False,,False,False,,none
2003,TBA,TBD,AL,Tampa Bay Devil Rays,63,99,162,0.389,TBD,False,,False,False,,none
2004,TBA,TBD,AL,Tampa Bay Devil Rays,70,91,161,0.435,TBD,False,,False,False,,none
2005,TBA,TBD,AL,Tampa Bay Devil Rays,67,95,162,0.414,TBD,False,,False,False,,none
2006,TBA,TBD,AL,Tampa Bay Devil Rays,61,101,162,0.377,TBD,False,,False,False,,none
2007,TBA,TBD,AL,Tampa Bay Devil Rays,66,96,162,0.407,TBD,False,,False,False,,none
2008,TBA,TBD,AL,Tampa Bay Rays,97,65,162,0.599,TBD,False,,False,False,,none
2009,TBA,TBD,AL,Tampa Bay Rays,84,78,162,0.519,TBD,False,,False,False,,none
2010,TBA,TBD,AL,Tampa Bay Rays,96,66,162,0.593,TBD,False,,False,False,,none
2011,TBA,TBD,AL,Tampa Bay Rays,91,71,162,0.562,TBD,False,,False,False,,none
2012,TBA,TBD,AL,Tampa Bay Rays,90,72,162,0.556,TBD,False,,False,False,,none
2013,TBA,TBD,AL,Tampa Bay Rays,92,71,163,0.564,TBD,False,,False,False,,none
2014,TBA,TBD,AL,Tampa Bay Rays,77,85,162,0.475,TBD,False,,False,False,,none
2015,TBA,TBD,AL,Tampa Bay Rays,80,82,162,0.494,TBD,False,,False,False,,none
2016,TBA,TBD,AL,Tampa Bay Rays,68,94,162,0.42,TBD,False,,False,False,,none
2017,TBA,TBD,AL,Tampa Bay Rays,80,82,162,0.494,TBD,False,,False,False,,none
2018,TBA,TBD,AL,Tampa Bay Rays,90,72,162,0.556,TBD,False,,False,False,,none
2019,TBA,TBD,AL,Tampa Bay Rays,96,66,162,0.593,TBD,False,,False,False,,none
2020,TBA,TBD,AL,Tampa Bay Rays,40,20,60,0.667,TBD,False,,False,False,,none
2021,TBA,TBD,AL,Tampa Bay Rays,100,62,162,0.617,TBD,False,,False,False,,none
2022,TBA,TBD,AL,Tampa Bay Rays,86,76,162,0.531,TBD,False,,False,False,,none
2023,TBA,TBD,AL,Tampa Bay Rays,99,63,162,0.611,TBD,False,,False,False,,none
2024,TBA,TBD,AL,Tampa Bay Rays,80,82,162,0.494,TBD,False,,False,False,,none
1961,WS2,TEX,AL,Washington Senators,61,100,161,0.379,TEX,True,1972,True,False,,none
1962,WS2,TEX,AL,Washington Senators,60,101,161,0.373,TEX,True,1972,True,False,,none
1963,WS2,TEX,AL,Washington Senators,56,106,162,0.346,TEX,True,1972,True,False,,none
1964,WS2,TEX,AL,Washington Senators,62,100,162,0.383,TEX,True,1972,True,False,,none
1965,WS2,TEX,AL,Washington Senators,70,92,162,0.432,TEX,True,1972,True,False,,none
1966,WS2,TEX,AL,Washington Senators,71,88,159,0.447,TEX,True,1972,True,False,,none
1967,WS2,TEX,AL,Washington Senators,76,85,161,0.472,TEX,True,1972,True,False,,none
1968,WS2,TEX,AL,Washington Senators,65,96,161,0.404,TEX,True,1972,True,False,,none
1969,WS2,TEX,AL,Washington Senators,86,76,162,0.531,TEX,True,1972,True,False,,around_1972
1970,WS2,TEX,AL,Washington Senators,70,92,162,0.432,TEX,True,1972,True,False,,around_1972
1971,WS2,TEX,AL,Washington Senators,63,96,159,0.396,TEX,True,1972,True,False,,around_1972
1972,TEX,TEX,AL,Texas Rangers,54,100,154,0.351,TEX,True,1972,False,True,0,around_1972
1973,TEX,TEX,AL,Texas Rangers,57,105,162,0.352,TEX,True,1972,False,True,1,around_1972
1974,TEX,TEX,AL,Texas Rangers,84,76,160,0.525,TEX,True,1972,False,True,2,around_1972
1975,TEX,TEX,AL,Texas Rangers,79,83,162,0.488,TEX,True,1972,False,True,3,around_1972
1976,TEX,TEX,AL,Texas Rangers,76,86,162,0.469,TEX,True,1972,False,True,4,none
1977,TEX,TEX,AL,Texas Rangers,94,68,162,0.58,TEX,True,1972,False,True,5,none
1978,TEX,TEX,AL,Texas Rangers,87,75,162,0.537,TEX,True,1972,False,True,6,none
1979,TEX,TEX,AL,Texas Rangers,83,79,162,0.512,TEX,True,1972,False,True,7,none
1980,TEX,TEX,AL,Texas Rangers,76,85,161,0.472,TEX,True,1972,False,True,8,none
1981,TEX,TEX,AL,Texas Rangers,57,48,105,0.543,TEX,True,1972,False,True,9,none
1982,TEX,TEX,AL,Texas Rangers,64,98,162,0.395,TEX,True,1972,False,True,10,none
1983,TEX,TEX,AL,Texas Rangers,77,85,162,0.475,TEX,True,1972,False,True,11,none
1984,TEX,TEX,AL,Texas Rangers,69,92,161,0.429,TEX,True,1972,False,True,12,none
1985,TEX,TEX,AL,Texas Rangers,62,99,161,0.385,TEX,True,1972,False,True,13,none
1986,TEX,TEX,AL,Texas Rangers,87,75,162,0.537,TEX,True,1972,False,True,14,none
1987,TEX,TEX,AL,Texas Rangers,75,87,162,0.463,TEX,True,1972,False,True,15,none
1988,TEX,TEX,AL,Texas Rangers,70,91,161,0.435,TEX,True,1972,False,True,16,none
1989,TEX,TEX,AL,Texas Rangers,83,79,162,0.512,TEX,True,1972,False,True,17,none
1990,TEX,TEX,AL,Texas Rangers,83,79,162,0.512,TEX,True,1972,False,True,18,none
1991,TEX,TEX,AL,Texas Rangers,85,77,162,0.525,TEX,True,1972,False,True,19,none
1992,TEX,TEX,AL,Texas Rangers,77,85,162,0.475,TEX,True,1972,False,True,20,none
1993,TEX,TEX,AL,Texas Rangers,86,76,162,0.531,TEX,True,1972,False,True,21,none
1994,TEX,TEX,AL,Texas Rangers,52,62,114,0.456,TEX,True,1972,False,True,22,none
1995,TEX,TEX,AL,Texas Rangers,74,70,144,0.514,TEX,True,1972,False,True,23,none
1996,TEX,TEX,AL,Texas Rangers,90,72,162,0.556,TEX,True,1972,False,True,24,none
1997,TEX,TEX,AL,Texas Rangers,77,85,162,0.475,TEX,True,1972,False,True,25,none
1998,TEX,TEX,AL,Texas Rangers,88,74,162,0.543,TEX,True,1972,False,True,26,none
1999,TEX,TEX,AL,Texas Rangers,95,67,162,0.586,TEX,True,1972,False,True,27,none
2000,TEX,TEX,AL,Texas Rangers,71,91,162,0.438,TEX,True,1972,False,True,28,none
2001,TEX,TEX,AL,Texas Rangers,73,89,162,0.451,TEX,True,1972,False,True,29,none
2002,TEX,TEX,AL,Texas Rangers,72,90,162,0.444,TEX,True,1972,False,True,30,none
2003,TEX,TEX,AL,Texas Rangers,71,91,162,0.438,TEX,True,1972,False,True,31,none
2004,TEX,TEX,AL,Texas Rangers,89,73,162,0.549,TEX,True,1972,False,True,32,none
2005,TEX,TEX,AL,Texas Rangers,79,83,162,0.488,TEX,True,1972,False,True,33,none
