yearID,teamID,franchID,lgID,name,W,L,G,W_pct,canonical_franchise,is_relocated_franchise,relocation_year,pre_relocation,post_relocation,years_since_relocation
2004,CLE,CLE,AL,Cleveland Indians,80,82,162,0.494,,False,,False,False,
2005,CLE,CLE,AL,Cleveland Indians,93,69,162,0.574,,False,,False,False,
2006,CLE,CLE,AL,Cleveland Indians,78,84,162,0.481,,False,,False,False,
2007,CLE,CLE,AL,Cleveland Indians,96,66,162,0.593,,False,,False,False,
2008,CLE,CLE,AL,Cleveland Indians,81,81,162,0.5,,False,,False,False,
2009,CLE,CLE,AL,Cleveland Indians,65,97,162,0.401,,False,,False,False,
2010,CLE,CLE,AL,Cleveland Indians,69,93,162,0.426,,False,,False,False,
2011,CLE,CLE,AL,Cleveland Indians,80,82,162,0.494,,False,,False,False,
2012,CLE,CLE,AL,Cleveland Indians,68,94,162,0.42,,False,,False,False,
2013,CLE,CLE,AL,Cleveland Indians,92,70,162,0.568,,False,,False,False,
2014,CLE,CLE,AL,Cleveland Indians,85,77,162,0.525,,False,,False,False,
2015,CLE,CLE,AL,Cleveland Indians,81,80,161,0.503,,False,,False,False,
2016,CLE,CLE,AL,Cleveland Indians,94,67,161,0.584,,False,,False,False,
2017,CLE,CLE,AL,Cleveland Indians,102,60,162,0.63,,False,,False,False,
2018,CLE,CLE,AL,Cleveland Indians,91,71,162,0.562,,False,,False,False,
2019,CLE,CLE,AL,Cleveland Indians,93,69,162,0.574,,False,,False,False,
2020,CLE,CLE,AL,Cleveland Indians,35,25,60,0.583,,False,,False,False,
2021,CLE,CLE,AL,Cleveland Indians,80,82,162,0.494,,False,,False,False,
2022,CLE,CLE,AL,Cleveland Guardians,92,70,162,0.568,,False,,False,False,
2023,CLE,CLE,AL,Cleveland Guardians,76,86,162,0.469,,False,,False,False,
2024,CLE,CLE,AL,Cleveland Guardians,92,69,161,0.571,,False,,False,False,
1890,CLP,CLI,PL,Cleveland Infants,55,75,130,0.423,,False,,False,False,
1889,CL6,CLS,AA,Columbus Solons,60,78,138,0.435,,False,,False,False,
1890,CL6,CLS,AA,Columbus Solons,79,55,134,0.59,,False,,False,False,
1891,CL6,CLS,AA,Columbus Solons,61,76,137,0.445,,False,,False,False,
1887,CL3,CLV,AA,Cleveland Blues,39,92,131,0.298,,False,,False,False,
1888,CL3,CLV,AA,Cleveland Blues,50,82,132,0.379,,False,,False,False,
1889,CL4,CLV,NL,Cleveland Spiders,61,72,133,0.459,,False,,False,False,
1890,CL4,CLV,NL,Cleveland Spiders,44,88,132,0.333,,False,,False,False,
1891,CL4,CLV,NL,Cleveland Spiders,65,74,139,0.468,,False,,False,False,
1892,CL4,CLV,NL,Cleveland Spiders,93,56,149,0.624,,False,,False,False,
1893,CL4,CLV,NL,Cleveland Spiders,73,55,128,0.57,,False,,False,False,
1894,CL4,CLV,NL,Cleveland Spiders,68,61,129,0.527,,False,,False,False,
1895,CL4,CLV,NL,Cleveland Spiders,84,46,130,0.646,,False,,False,False,
1896,CL4,CLV,NL,Cleveland Spiders,80,48,128,0.625,,False,,False,False,
1897,CL4,CLV,NL,Cleveland Spiders,69,62,131,0.527,,False,,False,False,
1898,CL4,CLV,NL,Cleveland Spiders,81,68,149,0.544,,False,,False,False,
1899,CL4,CLV,NL,Cleveland Spiders,20,134,154,0.13,,False,,False,False,
1871,CH1,CNA,,Chicago White Stockings,19,9,28,0.679,,False,,False,False,
1874,CH2,CNA,,Chicago White Stockings,28,31,59,0.475,,False,,False,False,
1875,CH2,CNA,,Chicago White Stockings,30,37,67,0.448,,False,,False,False,
1876,CN1,CNR,NL,Cincinnati Reds,9,56,65,0.138,,False,,False,False,
1877,CN1,CNR,NL,Cincinnati Reds,15,42,57,0.263,,False,,False,False,
1878,CN1,CNR,NL,Cincinnati Reds,37,23,60,0.617,,False,,False,False,
1879,CN1,CNR,NL,Cincinnati Reds,43,37,80,0.538,,False,,False,False,
1880,CN1,CNR,NL,Cincinnati Reds,21,59,80,0.262,,False,,False,False,
1993,COL,COL,NL,Colorado Rockies,67,95,162,0.414,,False,,False,False,
1994,COL,COL,NL,Colorado Rockies,53,64,117,0.453,,False,,False,False,
1995,COL,COL,NL,Colorado Rockies,77,67,144,0.535,,False,,False,False,
1996,COL,COL,NL,Colorado Rockies,83,79,162,0.512,,False,,False,False,
1997,COL,COL,NL,Colorado Rockies,83,79,162,0.512,,False,,False,False,
1998,COL,COL,NL,Colorado Rockies,77,85,162,0.475,,False,,False,False,
1999,COL,COL,NL,Colorado Rockies,72,90,162,0.444,,False,,False,False,
2000,COL,COL,NL,Colorado Rockies,82,80,162,0.506,,False,,False,False,
2001,COL,COL,NL,Colorado Rockies,73,89,162,0.451,,False,,False,False,
2002,COL,COL,NL,Colorado Rockies,73,89,162,0.451,,False,,False,False,
2003,COL,COL,NL,Colorado Rockies,74,88,162,0.457,,False,,False,False,
2004,COL,COL,NL,Colorado Rockies,68,94,162,0.42,,False,,False,False,
2005,COL,COL,NL,Colorado Rockies,67,95,162,0.414,,False,,False,False,
2006,COL,COL,NL,Colorado Rockies,76,86,162,0.469,,False,,False,False,
2007,COL,COL,NL,Colorado Rockies,90,73,163,0.552,,False,,False,False,
2008,COL,COL,NL,Colorado Rockies,74,88,162,0.457,,False,,False,False,
2009,COL,COL,NL,Colorado Rockies,92,70,162,0.568,,False,,False,False,
2010,COL,COL,NL,Colorado Rockies,83,79,162,0.512,,False,,False,False,
2011,COL,COL,NL,Colorado Rockies,73,89,162,0.451,,False,,False,False,
2012,COL,COL,NL,Colorado Rockies,64,98,162,0.395,,False,,False,False,
2013,COL,COL,NL,Colorado Rockies,74,88,162,0.457,,False,,False,False,
2014,COL,COL,NL,Colorado Rockies,66,96,162,0.407,,False,,False,False,
2015,COL,COL,NL,Colorado Rockies,68,94,162,0.42,,False,,False,False,
2016,COL,COL,NL,Colorado Rockies,75,87,162,0.463,,False,,False,False,
2017,COL,COL,NL,Colorado Rockies,87,75,162,0.537,,False,,False,False,
2018,COL,COL,NL,Colorado Rockies,91,72,163,0.558,,False,,False,False,
2019,COL,COL,NL,Colorado Rockies,71,91,162,0.438,,False,,False,False,
2020,COL,COL,NL,Colorado Rockies,26,34,60,0.433,,False,,False,False,
2021,COL,COL,NL,Colorado Rockies,74,87,161,0.46,,False,,False,False,
2022,COL,COL,NL,Colorado Rockies,68,94,162,0.42,,False,,False,False,
2023,COL,COL,NL,Colorado Rockies,59,103,162,0.364,,False,,False,False,
2024,COL,COL,NL,Colorado Rockies,61,101,162,0.377,,False,,False,False,
1884,CNU,COR,UA,Cincinnati Outlaw Reds,69,36,105,0.657,,False,,False,False,
1884,CHU,CPI,UA,Chicago/Pittsburgh (Union League),41,50,91,0.451,,False,,False,False,
1901,DET,DET,AL,Detroit Tigers,74,61,135,0.548,,False,,False,False,
1902,DET,DET,AL,Detroit Tigers,52,83,135,0.385,,False,,False,False,
1903,DET,DET,AL,Detroit Tigers,65,71,136,0.478,,False,,False,False,
1904,DET,DET,AL,Detroit Tigers,62,90,152,0.408,,False,,False,False,
1905,DET,DET,AL,Detroit Tigers,79,74,153,0.516,,False,,False,False,
1906,DET,DET,AL,Detroit Tigers,71,78,149,0.477,,False,,False,False,
1907,DET,DET,AL,Detroit Tigers,92,58,150,0.613,,False,,False,False,
1908,DET,DET,AL,Detroit Tigers,90,63,153,0.588,,False,,False,False,
1909,DET,DET,AL,Detroit Tigers,98,54,152,0.645,,False,,False,False,
1910,DET,DET,AL,Detroit Tigers,86,68,154,0.558,,False,,False,False,
1911,DET,DET,AL,Detroit Tigers,89,65,154,0.578,,False,,False,False,
1912,DET,DET,AL,Detroit Tigers,69,84,153,0.451,,False,,False,False,
1913,DET,DET,AL,Detroit Tigers,66,87,153,0.431,,False,,False,False,
1914,DET,DET,AL,Detroit Tigers,80,73,153,0.523,,False,,False,False,
1915,DET,DET,AL,Detroit Tigers,100,54,154,0.649,,False,,False,False,
1916,DET,DET,AL,Detroit Tigers,87,67,154,0.565,,False,,False,False,
1917,DET,DET,AL,Detroit Tigers,78,75,153,0.51,,False,,False,False,
1918,DET,DET,AL,Detroit Tigers,55,71,126,0.437,,False,,False,False,
1919,DET,DET,AL,Detroit Tigers,80,60,140,0.571,,False,,False,False,
1920,DET,DET,AL,Detroit Tigers,61,93,154,0.396,,False,,False,False,
1921,DET,DET,AL,Detroit Tigers,71,82,153,0.464,,False,,False,False,
1922,DET,DET,AL,Detroit Tigers,79,75,154,0.513,,False,,False,False,
1923,DET,DET,AL,Detroit Tigers,83,71,154,0.539,,False,,False,False,
1924,DET,DET,AL,Detroit Tigers,86,68,154,0.558,,False,,False,False,
1925,DET,DET,AL,Detroit Tigers,81,73,154,0.526,,False,,False,False,
1926,DET,DET,AL,Detroit Tigers,79,75,154,0.513,,False,,False,False,
1927,DET,DET,AL,Detroit Tigers,82,71,153,0.536,,False,,False,False,
1928,DET,DET,AL,Detroit Tigers,68,86,154,0.442,,False,,False,False,
1929,DET,DET,AL,Detroit Tigers,70,84,154,0.455,,False,,False,False,
1930,DET,DET,AL,Detroit Tigers,75,79,154,0.487,,False,,False,False,
1931,DET,DET,AL,Detroit Tigers,61,93,154,0.396,,False,,False,False,
1932,DET,DET,AL,Detroit Tigers,76,75,151,0.503,,False,,False,False,
1933,DET,DET,AL,Detroit Tigers,75,79,154,0.487,,False,,False,False,
1934,DET,DET,AL,Detroit Tigers,101,53,154,0.656,,False,,False,False,
1935,DET,DET,AL,Detroit Tigers,93,58,151,0.616,,False,,False,False,
1936,DET,DET,AL,Detroit Tigers,83,71,154,0.539,,False,,False,False,
1937,DET,DET,AL,Detroit Tigers,89,65,154,0.578,,False,,False,False,
1938,DET,DET,AL,Detroit Tigers,84,70,154,0.545,,False,,False,False,
1939,DET,DET,AL,Detroit Tigers,81,73,154,0.526,,False,,False,False,
1940,DET,DET,AL,Detroit Tigers,90,64,154,0.584,,False,,False,False,
1941,DET,DET,AL,Detroit Tigers,75,79,154,0.487,,False,,False,False,
1942,DET,DET,AL,Detroit Tigers,73,81,154,0.474,,False,,False,False,
1943,DET,DET,AL,Detroit Tigers,78,76,154,0.506,,False,,False,False,
1944,DET,DET,AL,Detroit Tigers,88,66,154,0.571,,False,,False,False,
1945,DET,DET,AL,Detroit Tigers,88,65,153,0.575,,False,,False,False,
1946,DET,DET,AL,Detroit Tigers,92,62,154,0.597,,False,,False,False,
1947,DET,DET,AL,Detroit Tigers,85,69,154,0.552,,False,,False,False,
1948,DET,DET,AL,Detroit Tigers,78,76,154,0.506,,False,,False,False,
1949,DET,DET,AL,Detroit Tigers,87,67,154,0.565,,False,,False,False,
1950,DET,DET,AL,Detroit Tigers,95,59,154,0.617,,False,,False,False,
1951,DET,DET,AL,Detroit Tigers,73,81,154,0.474,,False,,False,False,
1952,DET,DET,AL,Detroit Tigers,50,104,154,0.325,,False,,False,False,
1953,DET,DET,AL,Detroit Tigers,60,94,154,0.39,,False,,False,False,
1954,DET,DET,AL,Detroit Tigers,68,86,154,0.442,,False,,False,False,
1955,DET,DET,AL,Detroit Tigers,79,75,154,0.513,,False,,False,False,
1956,DET,DET,AL,Detroit Tigers,82,72,154,0.532,,False,,False,False,
1957,DET,DET,AL,Detroit Tigers,78,76,154,0.506,,False,,False,False,
1958,DET,DET,AL,Detroit Tigers,77,77,154,0.5,,False,,False,False,
1959,DET,DET,AL,Detroit Tigers,76,78,154,0.494,,False,,False,False,
1960,DET,DET,AL,Detroit Tigers,71,83,154,0.461,,False,,False,False,
1961,DET,DET,AL,Detroit Tigers,101,61,162,0.623,,False,,False,False,
1962,DET,DET,AL,Detroit Tigers,85,76,161,0.528,,False,,False,False,
1963,DET,DET,AL,Detroit Tigers,79,83,162,0.488,,False,,False,False,
1964,DET,DET,AL,Detroit Tigers,85,77,162,0.525,,False,,False,False,
1965,DET,DET,AL,Detroit Tigers,89,73,162,0.549,,False,,False,False,
1966,DET,DET,AL,Detroit Tigers,88,74,162,0.543,,False,,False,False,
1967,DET,DET,AL,Detroit Tigers,91,71,162,0.562,,False,,False,False,
1968,DET,DET,AL,Detroit Tigers,103,59,162,0.636,,False,,False,False,
1969,DET,DET,AL,Detroit Tigers,90,72,162,0.556,,False,,False,False,
1970,DET,DET,AL,Detroit Tigers,79,83,162,0.488,,False,,False,False,
1971,DET,DET,AL,Detroit Tigers,91,71,162,0.562,,False,,False,False,
1972,DET,DET,AL,Detroit Tigers,86,70,156,0.551,,False,,False,False,
1973,DET,DET,AL,Detroit Tigers,85,77,162,0.525,,False,,False,False,
1974,DET,DET,AL,Detroit Tigers,72,90,162,0.444,,False,,False,False,
1975,DET,DET,AL,Detroit Tigers,57,102,159,0.358,,False,,False,False,
1976,DET,DET,AL,Detroit Tigers,74,87,161,0.46,,False,,False,False,
1977,DET,DET,AL,Detroit Tigers,74,88,162,0.457,,False,,False,False,
1978,DET,DET,AL,Detroit Tigers,86,76,162,0.531,,False,,False,False,
1979,DET,DET,AL,Detroit Tigers,85,76,161,0.528,,False,,False,False,
1980,DET,DET,AL,Detroit Tigers,84,78,162,0.519,,False,,False,False,
1981,DET,DET,AL,Detroit Tigers,60,49,109,0.55,,False,,False,False,
1982,DET,DET,AL,Detroit Tigers,83,79,162,0.512,,False,,False,False,
1983,DET,DET,AL,Detroit Tigers,92,70,162,0.568,,False,,False,False,
1984,DET,DET,AL,Detroit Tigers,104,58,162,0.642,,False,,False,False,
1985,DET,DET,AL,Detroit Tigers,84,77,161,0.522,,False,,False,False,
1986,DET,DET,AL,Detroit Tigers,87,75,162,0.537,,False,,False,False,
1987,DET,DET,AL,Detroit Tigers,98,64,162,0.605,,False,,False,False,
1988,DET,DET,AL,Detroit Tigers,88,74,162,0.543,,False,,False,False,
1989,DET,DET,AL,Detroit Tigers,59,103,162,0.364,,False,,False,False,
1990,DET,DET,AL,Detroit Tigers,79,83,162,0.488,,False,,False,False,
1991,DET,DET,AL,Detroit Tigers,84,78,162,0.519,,False,,False,False,
1992,DET,DET,AL,Detroit Tigers,75,87,162,0.463,,False,,False,False,
1993,DET,DET,AL,Detroit Tigers,85,77,162,0.525,,False,,False,False,
1994,DET,DET,AL,Detroit Tigers,53,62,115,0.461,,False,,False,False,
1995,DET,DET,AL,Detroit Tigers,60,84,144,0.417,,False,,False,False,
1996,DET,DET,AL,Detroit Tigers,53,109,162,0.327,,False,,False,False,
1997,DET,DET,AL,Detroit Tigers,79,83,162,0.488,,False,,False,False,
1998,DET,DET,AL,Detroit Tigers,65,97,162,0.401,,False,,False,False,
1999,DET,DET,AL,Detroit Tigers,69,92,161,0.429,,False,,False,False,
2000,DET,DET,AL,Detroit Tigers,79,83,162,0.488,,False,,False,False,
2001,DET,DET,AL,Detroit Tigers,66,96,162,0.407,,False,,False,False,
2002,DET,DET,AL,Detroit Tigers,55,106,161,0.342,,False,,False,False,
2003,DET,DET,AL,Detroit Tigers,43,119,162,0.265,,False,,False,False,
2004,DET,DET,AL,Detroit Tigers,72,90,162,0.444,,False,,False,False,
2005,DET,DET,AL,Detroit Tigers,71,91,162,0.438,,False,,False,False,
2006,DET,DET,AL,Detroit Tigers,95,67,162,0.586,,False,,False,False,
2007,DET,DET,AL,Detroit Tigers,88,74,162,0.543,,False,,False,False,
2008,DET,DET,AL,Detroit Tigers,74,88,162,0.457,,False,,False,False,
2009,DET,DET,AL,Detroit Tigers,86,77,163,0.528,,False,,False,False,
2010,DET,DET,AL,Detroit Tigers,81,81,162,0.5,,False,,False,False,
2011,DET,DET,AL,Detroit Tigers,95,67,162,0.586,,False,,False,False,
2012,DET,DET,AL,Detroit Tigers,88,74,162,0.543,,False,,False,False,
2013,DET,DET,AL,Detroit Tigers,93,69,162,0.574,,False,,False,False,
2014,DET,DET,AL,Detroit Tigers,90,72,162,0.556,,False,,False,False,
2015,DET,DET,AL,Detroit Tigers,74,87,161,0.46,,False,,False,False,
2016,DET,DET,AL,Detroit Tigers,86,75,161,0.534,,False,,False,False,
2017,DET,DET,AL,Detroit Tigers,64,98,162,0.395,,False,,False,False,
2018,DET,DET,AL,Detroit Tigers,64,98,162,0.395,,False,,False,False,
2019,DET,DET,AL,Detroit Tigers,47,114,161,0.292,,False,,False,False,
2020,DET,DET,AL,Detroit Tigers,23,35,58,0.397,,False,,False,False,
2021,DET,DET,AL,Detroit Tigers,77,85,162,0.475,,False,,False,False,
2022,DET,DET,AL,Detroit Tigers,66,96,162,0.407,,False,,False,False,
2023,DET,DET,AL,Detroit Tigers,78,84,162,0.481,,False,,False,False,
2024,DET,DET,AL,Detroit Tigers,86,76,162,0.531,,False,,False,False,
1881,DTN,DTN,NL,Detroit Wolverines,41,43,84,0.488,,False,,False,False,
1882,DTN,DTN,NL,Detroit Wolverines,42,41,83,0.506,,False,,False,False,
1883,DTN,DTN,NL,Detroit Wolverines,40,58,98,0.408,,False,,False,False,
1884,DTN,DTN,NL,Detroit Wolverines,28,84,112,0.25,,False,,False,False,
1885,DTN,DTN,NL,Detroit Wolverines,41,67,108,0.38,,False,,False,False,
1886,DTN,DTN,NL,Detroit Wolverines,87,36,123,0.707,,False,,False,False,
1887,DTN,DTN,NL,Detroit Wolverines,79,45,124,0.637,,False,,False,False,
1888,DTN,DTN,NL,Detroit Wolverines,68,63,131,0.519,,False,,False,False,
1872,BR1,ECK,,Brooklyn Eckfords,3,26,29,0.103,,False,,False,False,
1993,FLO,FLA,NL,Florida Marlins,64,98,162,0.395,,False,,False,False,
1994,FLO,FLA,NL,Florida Marlins,51,64,115,0.443,,False,,False,False,
1995,FLO,FLA,NL,Florida Marlins,67,76,143,0.469,,False,,False,False,
1996,FLO,FLA,NL,Florida Marlins,80,82,162,0.494,,False,,False,False,
1997,FLO,FLA,NL,Florida Marlins,92,70,162,0.568,,False,,False,False,
1998,FLO,FLA,NL,Florida Marlins,54,108,162,0.333,,False,,False,False,
1999,FLO,FLA,NL,Florida Marlins,64,98,162,0.395,,False,,False,False,
2000,FLO,FLA,NL,Florida Marlins,79,82,161,0.491,,False,,False,False,
2001,FLO,FLA,NL,Florida Marlins,76,86,162,0.469,,False,,False,False,
2002,FLO,FLA,NL,Florida Marlins,79,83,162,0.488,,False,,False,False,
2003,FLO,FLA,NL,Florida Marlins,91,71,162,0.562,,False,,False,False,
2004,FLO,FLA,NL,Florida Marlins,83,79,162,0.512,,False,,False,False,
2005,FLO,FLA,NL,Florida Marlins,83,79,162,0.512,,False,,False,False,
2006,FLO,FLA,NL,Florida Marlins,78,84,162,0.481,,False,,False,False,
2007,FLO,FLA,NL,Florida Marlins,71,91,162,0.438,,False,,False,False,
2008,FLO,FLA,NL,Florida Marlins,84,77,161,0.522,,False,,False,False,
2009,FLO,FLA,NL,Florida Marlins,87,75,162,0.537,,False,,False,False,
2010,FLO,FLA,NL,Florida Marlins,80,82,162,0.494,,False,,False,False,
2011,FLO,FLA,NL,Florida Marlins,72,90,162,0.444,,False,,False,False,
2012,MIA,FLA,NL,Miami Marlins,69,93,162,0.426,,False,,False,False,
2013,MIA,FLA,NL,Miami Marlins,62,100,162,0.383,,False,,False,False,
2014,MIA,FLA,NL,Miami Marlins,77,85,162,0.475,,False,,False,False,
2015,MIA,FLA,NL,Miami Marlins,71,91,162,0.438,,False,,False,False,
2016,MIA,FLA,NL,Miami Marlins,79,82,161,0.491,,False,,False,False,
2017,MIA,FLA,NL,Miami Marlins,77,85,162,0.475,,False,,False,False,
2018,MIA,FLA,NL,Miami Marlins,63,98,161,0.391,,False,,False,False,
2019,MIA,FLA,NL,Miami Marlins,57,105,162,0.352,,False,,False,False,
2020,MIA,FLA,NL,Miami Marlins,31,29,60,0.517,,False,,False,False,
2021,MIA,FLA,NL,Miami Marlins,67,95,162,0.414,,False,,False,False,
2022,MIA,FLA,NL,Miami Marlins,69,93,162,0.426,,False,,False,False,
2023,MIA,FLA,NL,Miami Marlins,84,78,162,0.519,,False,,False,False,
2024,MIA,FLA,NL,Miami Marlins,62,100,162,0.383,,False,,False,False,
1876,HAR,HAR,NL,Hartford Dark Blues,47,21,68,0.691,,False,,False,False,
1877,HAR,HAR,NL,Hartford Dark Blues,31,27,58,0.534,,False,,False,False,
1874,HR1,HNA,,Hartford Dark Blues,16,37,53,0.302,,False,,False,False,
1875,HR1,HNA,,Hartford Dark Blues,54,28,82,0.659,,False,,False,False,
1962,HOU,HOU,NL,Houston Colt .45's,64,96,160,0.4,HOU,False,,False,False,
1963,HOU,HOU,NL,Houston Colt .45's,66,96,162,0.407,HOU,False,,False,False,
1964,HOU,HOU,NL,Houston Colt .45's,66,96,162,0.407,HOU,False,,False,False,
1965,HOU,HOU,NL,Houston Astros,65,97,162,0.401,HOU,False,,False,False,
1966,HOU,HOU,NL,Houston Astros,72,90,162,0.444,HOU,False,,False,False,
1967,HOU,HOU,NL,Houston Astros,69,93,162,0.426,HOU,False,,False,False,
1968,HOU,HOU,NL,Houston Astros,72,90,162,0.444,HOU,False,,False,False,
1969,HOU,HOU,NL,Houston Astros,81,81,162,0.5,HOU,False,,False,False,
1970,HOU,HOU,NL,Houston Astros,79,83,162,0.488,HOU,False,,False,False,
1971,HOU,HOU,NL,Houston Astros,79,83,162,0.488,HOU,False,,False,False,
1972,HOU,HOU,NL,Houston Astros,84,69,153,0.549,HOU,False,,False,False,
1973,HOU,HOU,NL,Houston Astros,82,80,162,0.506,HOU,False,,False,False,
1974,HOU,HOU,NL,Houston Astros,81,81,162,0.5,HOU,False,,False,False,
1975,HOU,HOU,NL,Houston Astros,64,97,161,0.398,HOU,False,,False,False,
1976,HOU,HOU,NL,Houston Astros,80,82,162,0.494,HOU,False,,False,False,
1977,HOU,HOU,NL,Houston Astros,81,81,162,0.5,HOU,False,,False,False,
1978,HOU,HOU,NL,Houston Astros,74,88,162,0.457,HOU,False,,False,False,
1979,HOU,HOU,NL,Houston Astros,89,73,162,0.549,HOU,False,,False,False,
1980,HOU,HOU,NL,Houston Astros,93,70,163,0.571,HOU,False,,False,False,
1981,HOU,HOU,NL,Houston Astros,61,49,110,0.555,HOU,False,,False,False,
1982,HOU,HOU,NL,Houston Astros,77,85,162,0.475,HOU,False,,False,False,
1983,HOU,HOU,NL,Houston Astros,85,77,162,0.525,HOU,False,,False,False,
1984,HOU,HOU,NL,Houston Astros,80,82,162,0.494,HOU,False,,False,False,
1985,HOU,HOU,NL,Houston Astros,83,79,162,0.512,HOU,False,,False,False,
1986,HOU,HOU,NL,Houston Astros,96,66,162,0.593,HOU,False,,False,False,
1987,HOU,HOU,NL,Houston Astros,76,86,162,0.469,HOU,False,,False,False,
1988,HOU,HOU,NL,Houston Astros,82,80,162,0.506,HOU,False,,False,False,
1989,HOU,HOU,NL,Houston Astros,86,76,162,0.531,HOU,False,,False,False,
1990,HOU,HOU,NL,Houston Astros,75,87,162,0.463,HOU,False,,False,False,
1991,HOU,HOU,NL,Houston Astros,65,97,162,0.401,HOU,False,,False,False,
1992,HOU,HOU,NL,Houston Astros,81,81,162,0.5,HOU,False,,False,False,
1993,HOU,HOU,NL,Houston Astros,85,77,162,0.525,HOU,False,,False,False,
1994,HOU,HOU,NL,Houston Astros,66,49,115,0.574,HOU,False,,False,False,
1995,HOU,HOU,NL,Houston Astros,76,68,144,0.528,HOU,False,,False,False,
1996,HOU,HOU,NL,Houston Astros,82,80,162,0.506,HOU,False,,False,False,
1997,HOU,HOU,NL,Houston Astros,84,78,162,0.519,HOU,False,,False,False,
1998,HOU,HOU,NL,Houston Astros,102,60,162,0.63,HOU,False,,False,False,
1999,HOU,HOU,NL,Houston Astros,97,65,162,0.599,HOU,False,,False,False,
2000,HOU,HOU,NL,Houston Astros,72,90,162,0.444,HOU,False,,False,False,
2001,HOU,HOU,NL,Houston Astros,93,69,162,0.574,HOU,False,,False,False,
2002,HOU,HOU,NL,Houston Astros,84,78,162,0.519,HOU,False,,False,False,
2003,HOU,HOU,NL,Houston Astros,87,75,162,0.537,HOU,False,,False,False,
2004,HOU,HOU,NL,Houston Astros,92,70,162,0.568,HOU,False,,False,False,
2005,HOU,HOU,NL,Houston Astros,89,73,162,0.549,HOU,False,,False,False,
2006,HOU,HOU,NL,Houston Astros,82,80,162,0.506,HOU,False,,False,False,
2007,HOU,HOU,NL,Houston Astros,73,89,162,0.451,HOU,False,,False,False,
2008,HOU,HOU,NL,Houston Astros,86,75,161,0.534,HOU,False,,False,False,
2009,HOU,HOU,NL,Houston Astros,74,88,162,0.457,HOU,False,,False,False,
2010,HOU,HOU,NL,Houston Astros,76,86,162,0.469,HOU,False,,False,False,
2011,HOU,HOU,NL,Houston Astros,56,106,162,0.346,HOU,False,,False,False,
2012,HOU,HOU,NL,Houston Astros,55,107,162,0.34,HOU,False,,False,False,
2013,HOU,HOU,AL,Houston Astros,51,111,162,0.315,HOU,False,,False,False,
2014,HOU,HOU,AL,Houston Astros,70,92,162,0.432,HOU,False,,False,False,
2015,HOU,HOU,AL,Houston Astros,86,76,162,0.531,HOU,False,,False,False,
2016,HOU,HOU,AL,Houston Astros,84,78,162,0.519,HOU,False,,False,False,
2017,HOU,HOU,AL,Houston Astros,101,61,162,0.623,HOU,False,,False,False,
2018,HOU,HOU,AL,Houston Astros,103,59,162,0.636,HOU,False,,False,False,
2019,HOU,HOU,AL,Houston Astros,107,55,162,0.66,HOU,False,,False,False,
2020,HOU,HOU,AL,Houston Astros,29,31,60,0.483,HOU,False,,False,False,
2021,HOU,HOU,AL,Houston Astros,95,67,162,0.586,HOU,False,,False,False,
